Folder,TITLE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,ANT_SUM_WEIGHTED_SAN,ANT_SUM_WEIGHTED_LOEWE,ANT_SUM_WEIGHTED_BLISS,ANT_SUM_WEIGHTED_HSA,QA
kn62_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,halofantrine,0.025,2.5,0.00077565314777659,2.10941587587226,0.297369475288711,0.642254727577791,1.00033339832698,0,0,-1.34972096337265,-0.843294384382685,-0.707185361427736,1
kn62_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,halofantrine,0.025,2.5,0.00162905537804511,3.23305792387838,0,0.598961368471864,4.43909373297099,1.59374551761276,0,-6.66363517608808,-3.1429545017207,-3.12948434669628,1
kn62_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,lumefantrine,0.025,2.5,0.00336479576307913,2.43641512030383,0,0.427824425238997,1.53472007168194,0,0,-5.31324752053618,-3.2671716626535,-2.9698566432811,-3
kn62_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,lumefantrine,0.05,5,0.0121486641450778,2.72212130274895,0,1.988960391837,1.77026527203889,0,0,-5.91874911331201,-4.81665951867098,-4.69271730451573,1
kn62_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,lumefantrine,0.05,5,0.00936972167051772,6.70817176304309,12.3997653416173,2.00293759061785,3.77779887417458,22.852010635055,0,-18.294058752696,-18.0909620944946,-17.874135195148,-1
kn62_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,mefloquine,0.125,2.5,0.00793225660457013,1.36195142276285,0,0.441188146801904,1.5657369624434,0,0,-3.88706905876408,-2.65504955447977,-2.07687228428106,1
kn62_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,mefloquine,0.25,5,0.0332439618598801,2.29339645834551,0,1.70536481899772,1.45094538413503,0,0,-11.9140050892165,-9.59573241216907,-9.01445237415739,1
kn62_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,mefloquine,0.25,5,0.0220284478764483,2.42396074403638,11.6222209202045,0.594568608191146,9.99999999999998,31.4383554404432,0,-18.2064598733113,-14.5757749083139,-13.875692656161,-1
kn62_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,kn62,methyleneblue,0.075,5,0.00648120014885381,9.99999999999986,66.6586167223404,2.30024406883832,3.79391416093037,0,0,-52.4021347607639,-51.6589783940227,-51.6588496764343,-1
kn62_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,methyleneblue,0.075,5,0.0218965236187564,4.9484456427731,1.49832103453336,1.77758945709848,1.54418472482306,0,0,-18.5167021994794,-12.0680754112661,-11.8411195131435,1
kn62_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,methyleneblue,0.075,5,0.0156257561990528,5.51462529839587,15.1778673683015,0.859413804733441,10,9.96203344550703,0,-22.5818621296855,-21.5479112358747,-21.3890683092178,-1
kn62_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,nvpbgt226,0.01,5,0.0021414210744829,6.72378850077247,15.992143204522,1.7070192887526,1.95179054985122,0,0,-24.0743427321651,-12.1645698654116,-11.6107688683808,1
kn62_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,nvpbgt226,0.01,5,0.000949735705765164,10,18.2701633391581,0.581703876676784,1.30355914516099,3.35429182346605,0,-67.1537255191684,-58.951046453576,-54.7854807328126,-1
lidoflazine_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,lidoflazine,halofantrine,0.025,5,0.00048222204811733,2.06202938032666,0.223234075207135,3.36370223786714,1.26929715105013,0,0,-0.399077688379685,-0.10750173405741,-0.0825931604671073,1
lidoflazine_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,lidoflazine,lumefantrine,0.05,10,0.0277418914428274,9.99999999999997,34.0856567767651,1.87438229827929,9.99999999999995,91.6618846293936,0,-45.7663652011623,-51.8929905443493,-51.8832678267193,-1
lidoflazine_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,lidoflazine,lumefantrine,0.05,10,0.0150280989362106,4.05120446539982,2.03531787168105,5.21211240905021,3.3542665745866,55.5833453641033,0,-13.1109239323665,-10.8528064242386,-10.8446184227575,1
lidoflazine_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,lidoflazine,lumefantrine,0.05,10,0.0123989322495667,10,17.7568372008048,9.99999999999415,1.24228347371874,0,0,-4.63906580821999,-4.43193244102845,-4.43008509908274,1
lomerizinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,lomerizinedihydrochloride,artemether,0.025,5,0.00525919594559074,2.76827800191819,0,2.53155051986791,9.99999999999998,22.5861075532209,0,-15.6901736755146,-7.79198735166906,-7.76471376959858,1
lomerizinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,lomerizinedihydrochloride,artemether,0.05,10,0.0103161908219389,4.95111548758957,0,10,1.57219167687304,38.6319645951051,0,-17.2823074999297,-12.2111768514357,-12.1460720269512,1
lomerizinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,lomerizinedihydrochloride,artemether,0.05,10,0.0116477141283524,1.97715558928343,0,9.99999999999996,9.99999999999997,45.6003662429839,0,-32.0220897075084,-27.0437640514443,-26.9732032565629,-3
lomerizinedihydrochloride_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,lomerizinedihydrochloride,artenimol,0.025,10,0.00229445058926348,3.97933996715828,36.8408095809175,0.443396827861387,2.98805878218399,57.4036374698779,0,-1416.2059832387,-1413.96988124704,-1413.10446898478,-1
lomerizinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,lomerizinedihydrochloride,artesunate,0.05,10,0.0122189748333528,9.99999999999997,14.1777136438211,5.12064380927376,9.99999999999988,35.3979053637189,0,-1272.40279534744,-1261.30072035155,-1260.94236095978,-1
lomerizinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,lomerizinedihydrochloride,artesunate,0.05,10,0.0173295371936188,7.30027045678625,2.22760383785153,10,9.99999999999916,55.9752337633052,0,-8.45325556693228,-6.51941507787785,-6.51941486847384,1
lomerizinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,lomerizinedihydrochloride,artesunate,0.05,10,0.0113611421240897,9.99999999999999,20.9692340467301,9.99999999999995,2.46458728288262,23.8377007110956,0,-29.1530009526055,-26.6908272254599,-26.6903811777041,-1
lomerizinedihydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,lomerizinedihydrochloride,halofantrine,0.025,5,0.000742329673067038,3.12959286629995,0.149904295683839,3.57953078336824,2.84888504398811,0,0,-0.503950858011787,-0.0838019487784349,-0.0837452620478656,1
lomerizinedihydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,lomerizinedihydrochloride,lumefantrine,0.025,5,0.006459893263278,3.79486488459895,0,4.99999999999993,9.99999999999997,54.0266759227414,0,-20.2154599955423,-16.7632252714362,-16.7619653010932,1
lumefantrine_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,lumefantrine,artemether,0.05,0.05,0.0457966369464568,9.99999999999543,0,0.00442197494660177,1.24719148680264,0,0,-5556.70720555884,-5553.55612309524,-5553.55610013155,-1
lumefantrine_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,lumefantrine,artemether,0.05,0.05,0.0226863619716791,9.99999999999999,0.178047978614121,0.0180548906863346,2.94232825254109,0,0,-14.0275853058888,-8.7289518044335,-8.72754131077552,-3
lumefantrine_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,lumefantrine,artemether,0.05,0.05,0.0127237429186146,9.99999999999999,9.91602479365292,0.00970040710950069,5.33399512867075,0,0,-15.8090614629081,-11.1950731245015,-11.1950658784018,-1
lumefantrine_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,lumefantrine,artenimol,0.025,0.05,0.00381277492437412,2.25351825306783,14.6548913442459,0.0272690430389691,9.99999924019247,23.7503529997365,0,-78.7242882653433,-72.4954265979748,-69.6118662284537,-1
lumefantrine_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,lumefantrine,artenimol,0.025,0.05,0.00149917445771477,3.75569851212567,0.512272826352161,0.0148043526524913,3.54546049767463,1.40728946293729,0,-11.0043055230803,-4.85418741740236,-4.84484338105424,1
lumefantrine_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,lumefantrine,artenimol,0.025,0.05,0.00258415913321559,6.29069230886452,9.62339496012348,0.0123089776060178,10,4.10664907861213,0,-11.1189421536809,-9.29472202587869,-9.20240187489634,-1
lumefantrine_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,lumefantrine,artesunate,0.05,0.05,0.0142669111877593,5.53517741913884,1.10018400537602,0.0152691970792909,3.10842500965264,0,0,-4.72066985754349,-2.82827337432234,-2.82316846133272,1
lumefantrine_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,lumefantrine,artesunate,0.05,0.05,0.00378466433689822,2.65220945134667,3.64578637168667,0.0119648338482243,3.01736813279735,4.00552661693859,0,-42.8876369953387,-30.8899342456944,-29.4362989529856,-1
lumefantrine_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,lumefantrine,halofantrine,0.025,0.025,0.000713315126230177,2.77627184586427,0,0.0035401528335998,3.24348535773969,0,0,-6.05857932558852,-2.39209386205063,-2.3724828799631,1
lumefantrine_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,lumefantrine,halofantrine,0.025,0.025,0.00151009660060533,4.79904873393548,0.209766087769903,0.00430603515533767,1.6553901830995,0,0,-61.2025683955276,-44.4767060253067,-41.4539446408097,-1
manidipinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,artemether,0.05,10,0.018816592699314,5.98596097537517,11.7990987010021,1,0,100,0,-8680.97414275165,-8680.97414275165,-8680.97414275165,-1
manidipinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,artemether,0.05,10,0.0209512009033183,6.10806438736612,0.487129068640008,6.08459350068033,1.49563748952942,0,0,-17.6808055586094,-9.34705499307958,-9.16933265623169,1
manidipinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,artemether,0.05,10,0.0132609150729181,5.87203960420033,0.787385044742017,9.18117811147142,4.52185635690119,2.04297393473634,0,-72.7931920607367,-58.4383661016499,-58.2338448816375,-1
manidipinedihydrochloride_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,artenimol,0.025,10,0.0044023614079811,9.99999999999991,81.9354787830978,3.23423570307299,9.99999999999984,43.5461275183109,0,-94.6492477370248,-94.6342929198473,-94.6342928517023,-1
manidipinedihydrochloride_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,artenimol,0.025,10,0.00151290425533163,6.08103702760146,1.21483664002237,5.72613113686408,2.19840862178969,0,0,-20.25861666071,-7.17358160925171,-6.95192692755158,1
manidipinedihydrochloride_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,artenimol,0.025,10,0.00214911969920625,5.66594068397218,13.826387328603,5.61796323175707,3.49181219311228,0,0,-36.3032684858292,-28.036191497777,-27.9421905402158,-1
manidipinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,artesunate,0.05,10,0.0124936526574001,9.99999999999994,46.1964213270728,1,0,100,0,-1554.72276512982,-1554.72276512982,-1554.72276512982,-1
manidipinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,artesunate,0.05,10,0.0174009928085379,6.45492058011308,2.87511331348472,9.05082432570782,1.54969052027807,0,0,-10.4930098651719,-6.96119162329275,-6.92465374087163,-3
manidipinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,artesunate,0.05,10,0.0120441486652407,9.99999999999997,17.2792119094338,9.99999999999999,9.99999999999989,29.6483935910541,0,-71.5587955814985,-75.0684339925554,-75.068427880732,-1
manidipinedihydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,halofantrine,0.025,5,0.000684166090233018,2.99024441636492,0,2.49381703656931,2.18436307467452,0,0,-12.7845629728149,-8.0565565947042,-7.98260467501942,1
manidipinedihydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,halofantrine,0.025,5,0.000552359096188752,5.51861088588378,0.764585540836693,2.41365951387967,3.37117110886841,22.906244586206,0,-7.34776278237975,-5.72709293553646,-5.66790793580755,-2
manidipinedihydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,halofantrine,0.025,5,0.00180936663368045,6.54038292052333,0.512628922903746,4.16196357374245,3.90133333092747,0,0,-14.1075253818957,-8.99078963475798,-8.9847939796166,1
manidipinedihydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,lumefantrine,0.025,5,0.00525083900684407,2.53313989455244,0,0.773949438294825,0.824152830782756,0,0,-56.396462960961,-50.8081561576687,-45.9846234699502,1
manidipinedihydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,lumefantrine,0.05,10,0.0160528414293702,4.21879865239268,4.13896707770304,6.36304906162771,1.48629890045218,0,0,-11.5650136851356,-8.10710514351465,-8.09126259847342,1
manidipinedihydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,lumefantrine,0.05,10,0.0178487492368281,6.80074305648641,11.1292326110733,9.23193132802438,10,0,0,-89.9659613482936,-88.2793289657604,-88.2537522379351,-1
manidipinedihydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,mefloquine,0.25,10,0.0547782277544332,9.99999999999999,55.1199951073376,9.1162286094967,10,0,0,-53.0838574870135,-59.3343538927949,-59.3343538605079,-1
manidipinedihydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,mefloquine,0.25,10,0.0474275011810896,2.92049643332677,0,6.74353999214995,2.42349250839468,0,0,-5.04629644118385,-4.3583437287867,-4.34289896567113,1
manidipinedihydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,mefloquine,0.25,10,0.0314593378756248,2.16599127808262,0,0.000390625,0.100000000000001,42.4650757492809,0,-47.0265981277712,-52.5118573686534,-46.4674497316669,1
manidipinedihydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,methyleneblue,0.0375,5,0.00544386520599773,4.49351418572736,0,2.11452150515548,1.85975566205992,0,0,-28.9561018724362,-18.3044481767557,-18.1082804032215,-1
manidipinedihydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,methyleneblue,0.075,10,0.0342786733190499,4.56225127103874,0.638165668987722,5.62621976212016,1.90743008432696,0,0,-45.4001876849667,-30.6979578970297,-29.9508180018953,1
manidipinedihydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,methyleneblue,0.075,10,0.0167273543115105,9.99999999999973,31.3255873004244,9.31347469633195,9.99999999999998,0,0,-146.880009830823,-143.767295961924,-143.167321869612,-1
manoalide_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,manoalide,artemether,0.05,10,0.0179019338835554,5.00296763839959,0,9.99999999999971,9.99999999999994,92.3647671865277,0,-20.4920479517195,-20.2325075727774,-20.2317748132579,-3
manoalide_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,manoalide,artemether,0.05,10,0.0106701193181554,2.05306945461621,0,9.99999999999993,9.99999999999932,34.1899424909869,0,-57.8153399522323,-51.5353594875287,-51.4219107668766,-1
manoalide_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,manoalide,artenimol,0.025,10,0.00284317032461026,9.99999999999995,39.4737542266221,6.31779955741189,9.99999960300303,72.3696808700108,0,-4926.70272006462,-4925.3845385521,-4925.38449518598,-1
manoalide_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,manoalide,artenimol,0.025,10,0.00211060879648324,4.34025866036748,14.5890321086171,6.73783185313981,5.29178761860962,0,0,-27.3325410120518,-20.8412982620441,-20.8384222804014,-1
manoalide_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,manoalide,artesunate,0.05,10,0.0126662127689958,9.99999999999999,47.840244974271,1,0,100,0,-166.202572217374,-166.202572217374,-166.202572217374,-1
manoalide_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,manoalide,artesunate,0.05,10,0.0181129057494413,6.79835185182175,3.02318182281175,9.99999999999988,9.99999999999995,84.2072288253412,0,-8.80713996502596,-8.50988926258103,-8.50988789309464,1
manoalide_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,manoalide,artesunate,0.05,10,0.0114906294053708,9.99999999999999,29.2810600696724,3.7909964033376,9.99999999999993,88.7873827127795,0,-59.5374557597663,-60.6928980486062,-60.6928583756191,-1
mefloquine_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,artemether,0.05,0.25,0.00565650945343617,9.99999999999999,40.9991269857281,0.046283466588694,9.99999999999985,81.0778328634257,0,-8883.92216309178,-8885.69507851546,-8881.67834451445,-1
mefloquine_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,artemether,0.05,0.25,0.0170849720849135,9.5139952643941,0.403009768707069,0.0271632948415531,2.33885871310919,0,0,-11.7074881011099,-3.40648632941766,-3.39921983417045,1
mefloquine_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,artemether,0.05,0.25,0.00866580171798714,2.53678129896135,0,0.0251312663890375,2.23674677182405,2.9426763437783,0,-125.496193790987,-115.961064236223,-115.066139750114,-1
mefloquine_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,artenimol,0.025,0.25,1,0,100,0.0509328313265589,9.99999999999994,26.8991841683672,0,-3283.74665095131,-3283.74665095131,-3283.74665095131,-1
mefloquine_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,artenimol,0.025,0.25,0.00250681396096138,4.47234630558789,1.07571322692545,0.0260472866470588,2.58992776165141,0,0,-12.072376842439,-5.69814635464729,-5.62039883460172,1
mefloquine_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,artenimol,0.025,0.25,0.00330101360756387,9.99999999999919,11.5980311106289,9.76625e-06,0.100000000000012,81.3716200464162,0,-154.381249777953,-156.494114937168,-154.163866155587,-1
mefloquine_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,artesunate,0.05,0.25,0.049999999999983,9.9999999999636,70.5985161884154,1,0,100,0,-164.657549740221,-164.657549740221,-164.657549740221,-1
mefloquine_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,artesunate,0.05,0.25,0.0198314257037473,6.1104110843475,3.00248133862582,0.0353477856405862,2.66491686629812,0,0,-6.30813325708794,-3.88096559826956,-3.8717951224932,1
mefloquine_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,artesunate,0.05,0.25,0.011151984971342,9.99999999999995,12.9823662303092,0.0327653260055162,10,22.2710275826877,0,-14.94038805762,-12.1717459636505,-12.1363265854133,-1
mefloquine_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,atovaquone,0.025,0.25,0.00880130171947982,10,82.1676755458035,0.0421978392885307,9.99999999999998,25.4030781946996,0,-59.522075590883,-62.4926515056488,-62.0376314417617,-1
mefloquine_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,atovaquone,0.025,0.25,0.0035547257693362,1.41388273931154,0,0.0199065147241891,2.30816127605712,0,0,-25.5944255859121,-17.1833234703094,-10.292896085785,1
mefloquine_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,atovaquone,0.025,0.25,0.000741918011717677,9.99999999999998,35.7175657573999,0.0141878348864837,9.99999999999993,5.03354494247547,0,-38.0771639832312,-30.5906093080638,-29.6789521016702,-1
mefloquine_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,halofantrine,0.025,0.125,0.000691757851910223,2.81334040617209,0,0.00954966857028752,2.13441243937337,0.386903452506071,0,-2.94221269570338,-0.201732214249944,-0.177878297404282,1
mefloquine_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,halofantrine,0.025,0.125,0.000808808180921266,2.48544738010223,0,0.00927306873442245,1.59030389081168,0,0,-9.0756781801601,-2.94712254814505,-2.17054266287969,1
mefloquine_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,halofantrine,0.025,0.125,0.0019132271390704,7.37619660347901,1.48493367193246,0.0319305773051572,9.99999999999988,0.930404284697556,0,-24.025031950139,-18.5061720907079,-18.4935022590323,-1
mefloquine_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,lumefantrine,0.05,0.25,0.0492327383996683,9.99999999999923,0,0.0334693494204349,9.99999999999998,79.7053987021055,0,-9890.3226075577,-9896.30799767558,-9895.42653411237,-1
mefloquine_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,lumefantrine,0.05,0.25,0.0142684716049085,3.34484841239061,0.293259570941085,0.0251644527284471,2.12189167421329,0,0,-6.95969349500595,-2.82416307834859,-2.72180995453408,1
mefloquine_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,lumefantrine,0.05,0.25,0.0132592252807685,9.99999999999998,15.2597825685261,0.0203262816306586,3.42986441385305,3.74779773504845,0,-106.172466444786,-95.6104778409355,-95.230436046913,-1
