Folder,TITLE,COMPOUND_A,COMPOUND_B,MAX_CONC_A,MAX_CONC_B,IC50_A,H_A,Einf_A,IC50_B,H_B,Einf_B,SUM_SYN_ANT_WEIGHTED_SAN,SUM_SYN_ANT_WEIGHTED_LOEWE,SUM_SYN_ANT_WEIGHTED_BLISS,SUM_SYN_ANT_WEIGHTED_HSA,QA
kn62_nvpbgt226_PLASMODIUM_FALCIPARUM_DD2,TestData,kn62,nvpbgt226,0.01,5,0.0021414210744829,6.72378850077247,15.992143204522,1.7070192887526,1.95179054985122,0,0,-19.1405319568625,-8.99339602099556,-4.11590010308957,1
kn62_nvpbgt226_PLASMODIUM_FALCIPARUM_HB3,TestData,kn62,nvpbgt226,0.01,5,0.000949735705765164,10,18.2701633391581,0.581703876676784,1.30355914516099,3.35429182346605,0,-61.4232112291716,-54.3989856799061,-48.1961105478644,-1
lidoflazine_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,lidoflazine,halofantrine,0.025,5,0.00048222204811733,2.06202938032666,0.223234075207135,3.36370223786714,1.26929715105013,0,0,20.753492524474,22.2179879928397,30.2606356261492,1
lidoflazine_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,lidoflazine,lumefantrine,0.05,10,0.0277418914428274,9.99999999999997,34.0856567767651,1.87438229827929,9.99999999999995,91.6618846293936,0,-9.73519589377243,-16.6353257868138,-15.5228798911188,-1
lidoflazine_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,lidoflazine,lumefantrine,0.05,10,0.0150280989362106,4.05120446539982,2.03531787168105,5.21211240905021,3.3542665745866,55.5833453641033,0,-4.1527314398079,-1.01297476067373,0.98536901054268,1
lidoflazine_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,lidoflazine,lumefantrine,0.05,10,0.0123989322495667,10,17.7568372008048,9.99999999999415,1.24228347371874,0,0,36.8687201044074,44.4592329689989,49.7609994886201,1
lomerizinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,lomerizinedihydrochloride,artemether,0.025,5,0.00525919594559074,2.76827800191819,0,2.53155051986791,9.99999999999998,22.5861075532209,0,-3.86837628182928,7.72435034623784,10.3120585587995,1
lomerizinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,lomerizinedihydrochloride,artemether,0.05,10,0.0103161908219389,4.95111548758957,0,10,1.57219167687304,38.6319645951051,0,-8.87924194873426,-3.9624576106473,-2.97475037270496,1
lomerizinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,lomerizinedihydrochloride,artemether,0.05,10,0.0116477141283524,1.97715558928343,0,9.99999999999996,9.99999999999997,45.6003662429839,0,-14.5335092463035,-8.82348768722506,-8.02265409931306,-3
lomerizinedihydrochloride_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,lomerizinedihydrochloride,artenimol,0.025,10,0.00229445058926348,3.97933996715828,36.8408095809175,0.443396827861387,2.98805878218399,57.4036374698779,0,-1292.27898369321,-1308.57440383005,-1286.24063482383,-1
lomerizinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,lomerizinedihydrochloride,artesunate,0.05,10,0.0122189748333528,9.99999999999997,14.1777136438211,5.12064380927376,9.99999999999988,35.3979053637189,0,-1263.68625279167,-1252.62441309764,-1250.69528844979,-1
lomerizinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,lomerizinedihydrochloride,artesunate,0.05,10,0.0173295371936188,7.30027045678625,2.22760383785153,10,9.99999999999916,55.9752337633052,0,-4.80906806652366,-0.890421675095775,-0.712232570737639,1
lomerizinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,lomerizinedihydrochloride,artesunate,0.05,10,0.0113611421240897,9.99999999999999,20.9692340467301,9.99999999999995,2.46458728288262,23.8377007110956,0,-16.6155692531914,-11.6569081154073,-10.0466439519531,-1
lomerizinedihydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,lomerizinedihydrochloride,halofantrine,0.025,5,0.000742329673067038,3.12959286629995,0.149904295683839,3.57953078336824,2.84888504398811,0,0,11.0058628270751,19.8294603789867,22.713662077218,1
lomerizinedihydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,lomerizinedihydrochloride,lumefantrine,0.025,5,0.006459893263278,3.79486488459895,0,4.99999999999993,9.99999999999997,54.0266759227414,0,-17.20833122941,-13.4638845795941,-13.1123863309801,1
lumefantrine_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,lumefantrine,artemether,0.05,0.05,0.0457966369464568,9.99999999999543,0,0.00442197494660177,1.24719148680264,0,0,-5517.33111593169,-5504.07041760056,-5501.15482963929,-1
lumefantrine_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,lumefantrine,artemether,0.05,0.05,0.0226863619716791,9.99999999999999,0.178047978614121,0.0180548906863346,2.94232825254109,0,0,-10.6928460592571,2.38192625357262,4.62876556956999,-3
lumefantrine_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,lumefantrine,artemether,0.05,0.05,0.0127237429186146,9.99999999999999,9.91602479365292,0.00970040710950069,5.33399512867075,0,0,-1.68938838459127,10.1528359416019,12.3266633090515,-1
lumefantrine_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,lumefantrine,artenimol,0.025,0.05,0.00381277492437412,2.25351825306783,14.6548913442459,0.0272690430389691,9.99999924019247,23.7503529997365,0,-38.9806701543047,-28.9585292168116,-25.7124165761849,-1
lumefantrine_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,lumefantrine,artenimol,0.025,0.05,0.00149917445771477,3.75569851212567,0.512272826352161,0.0148043526524913,3.54546049767463,1.40728946293729,0,-7.30420770496507,5.20426896394156,8.5309289771188,1
lumefantrine_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,lumefantrine,artenimol,0.025,0.05,0.00258415913321559,6.29069230886452,9.62339496012348,0.0123089776060178,10,4.10664907861213,0,6.62497575583031,19.6483318175458,22.2312261515446,-1
lumefantrine_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,lumefantrine,artesunate,0.05,0.05,0.0142669111877593,5.53517741913884,1.10018400537602,0.0152691970792909,3.10842500965264,0,0,-2.25862925979612,9.644970668006,12.2369649409716,1
lumefantrine_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,lumefantrine,artesunate,0.05,0.05,0.00378466433689822,2.65220945134667,3.64578637168667,0.0119648338482243,3.01736813279735,4.00552661693859,0,-40.7052287131886,-26.9986556942046,-23.0501837629848,-1
lumefantrine_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,lumefantrine,halofantrine,0.025,0.025,0.000713315126230177,2.77627184586427,0,0.0035401528335998,3.24348535773969,0,0,-4.3499003889246,4.69187338024717,8.55881267085512,1
lumefantrine_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,lumefantrine,halofantrine,0.025,0.025,0.00151009660060533,4.79904873393548,0.209766087769903,0.00430603515533767,1.6553901830995,0,0,-60.7424615851289,-42.8728120091215,-37.9541857781972,-1
manidipinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,artemether,0.05,10,0.018816592699314,5.98596097537517,11.7990987010021,1,0,100,0,-8680.88539387101,-8680.88539387101,-8680.88539387101,-1
manidipinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,artemether,0.05,10,0.0209512009033183,6.10806438736612,0.487129068640008,6.08459350068033,1.49563748952942,0,0,-15.2431305011046,-4.45105216116783,-2.34308244745694,1
manidipinedihydrochloride_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,artemether,0.05,10,0.0132609150729181,5.87203960420033,0.787385044742017,9.18117811147142,4.52185635690119,2.04297393473634,0,-72.1814638973352,-56.8665162649813,-56.3592308538769,-1
manidipinedihydrochloride_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,artenimol,0.025,10,0.0044023614079811,9.99999999999991,81.9354787830978,3.23423570307299,9.99999999999984,43.5461275183109,0,-3.25470177039213,-3.56852870090728,-0.823296475948823,-1
manidipinedihydrochloride_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,artenimol,0.025,10,0.00151290425533163,6.08103702760146,1.21483664002237,5.72613113686408,2.19840862178969,0,0,-18.2380120527498,-3.45588693695695,-1.21078859167091,1
manidipinedihydrochloride_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,artenimol,0.025,10,0.00214911969920625,5.66594068397218,13.826387328603,5.61796323175707,3.49181219311228,0,0,-17.8891723994688,-9.48274365796785,-5.53870458114356,-1
manidipinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,artesunate,0.05,10,0.0124936526574001,9.99999999999994,46.1964213270728,1,0,100,0,-1545.85067455203,-1545.85067455203,-1545.85067455203,-1
manidipinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,artesunate,0.05,10,0.0174009928085379,6.45492058011308,2.87511331348472,9.05082432570782,1.54969052027807,0,0,-5.23074556280695,2.32522284804846,3.81348953068859,-3
manidipinedihydrochloride_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,artesunate,0.05,10,0.0120441486652407,9.99999999999997,17.2792119094338,9.99999999999999,9.99999999999989,29.6483935910541,0,-53.5722940243988,-51.1724548022748,-50.1821259383883,-1
manidipinedihydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,halofantrine,0.025,5,0.000684166090233018,2.99024441636492,0,2.49381703656931,2.18436307467452,0,0,-9.81607286961848,-0.973188438929025,3.11910764855448,1
manidipinedihydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,halofantrine,0.025,5,0.000552359096188752,5.51861088588378,0.764585540836693,2.41365951387967,3.37117110886841,22.906244586206,0,-0.0420433878246698,6.82220615023194,8.57820914415962,-2
manidipinedihydrochloride_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,halofantrine,0.025,5,0.00180936663368045,6.54038292052333,0.512628922903746,4.16196357374245,3.90133333092747,0,0,-11.9477973882202,-0.229642287241038,0.750282034176138,1
manidipinedihydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,lumefantrine,0.025,5,0.00525083900684407,2.53313989455244,0,0.773949438294825,0.824152830782756,0,0,-43.3582778872538,-40.7882922301829,-25.9510700334272,1
manidipinedihydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,lumefantrine,0.05,10,0.0160528414293702,4.21879865239268,4.13896707770304,6.36304906162771,1.48629890045218,0,0,-4.7927587700755,2.78730828757821,6.55399105956128,1
manidipinedihydrochloride_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,lumefantrine,0.05,10,0.0178487492368281,6.80074305648641,11.1292326110733,9.23193132802438,10,0,0,-82.6429522943545,-73.0389829657537,-72.4410390439206,-1
manidipinedihydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,mefloquine,0.25,10,0.0547782277544332,9.99999999999999,55.1199951073376,9.1162286094967,10,0,0,9.92303252347137,7.11476751107568,8.11049738788126,-1
manidipinedihydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,mefloquine,0.25,10,0.0474275011810896,2.92049643332677,0,6.74353999214995,2.42349250839468,0,0,5.63391707345461,14.0184601039765,17.9254498135834,1
manidipinedihydrochloride_mefloquine_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,mefloquine,0.25,10,0.0314593378756248,2.16599127808262,0,0.000390625,0.100000000000001,42.4650757492809,0,-6.18852124356535,-27.3523718500582,-5.29435321577259,1
manidipinedihydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,manidipinedihydrochloride,methyleneblue,0.0375,5,0.00544386520599773,4.49351418572736,0,2.11452150515548,1.85975566205992,0,0,-28.3740378757463,-15.0420370285773,-12.0652304497507,-1
manidipinedihydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,manidipinedihydrochloride,methyleneblue,0.075,10,0.0342786733190499,4.56225127103874,0.638165668987722,5.62621976212016,1.90743008432696,0,0,-45.0133953770248,-28.5118292888064,-25.9116533490388,1
manidipinedihydrochloride_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,manidipinedihydrochloride,methyleneblue,0.075,10,0.0167273543115105,9.99999999999973,31.3255873004244,9.31347469633195,9.99999999999998,0,0,-135.58110431146,-131.603196471445,-130.540595408705,-1
manoalide_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,manoalide,artemether,0.05,10,0.0179019338835554,5.00296763839959,0,9.99999999999971,9.99999999999994,92.3647671865277,0,3.1217553728886,3.33083775603042,3.43879328403185,-3
manoalide_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,manoalide,artemether,0.05,10,0.0106701193181554,2.05306945461621,0,9.99999999999993,9.99999999999932,34.1899424909869,0,-47.4658983103768,-39.475533806671,-38.5216360877169,-1
manoalide_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,manoalide,artenimol,0.025,10,0.00284317032461026,9.99999999999995,39.4737542266221,6.31779955741189,9.99999960300303,72.3696808700108,0,-4878.03040194387,-4877.60638417615,-4876.07940093342,-1
manoalide_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,manoalide,artenimol,0.025,10,0.00211060879648324,4.34025866036748,14.5890321086171,6.73783185313981,5.29178761860962,0,0,-8.17863854041392,1.14612152830227,4.11859035515406,-1
manoalide_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,manoalide,artesunate,0.05,10,0.0126662127689958,9.99999999999999,47.840244974271,1,0,100,0,-124.618971061377,-124.618971061377,-124.618971061377,-1
manoalide_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,manoalide,artesunate,0.05,10,0.0181129057494413,6.79835185182175,3.02318182281175,9.99999999999988,9.99999999999995,84.2072288253412,0,1.33984923681937,2.39498148645841,2.56363112496468,1
manoalide_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,manoalide,artesunate,0.05,10,0.0114906294053708,9.99999999999999,29.2810600696724,3.7909964033376,9.99999999999993,88.7873827127795,0,-22.9063846840329,-24.7410425163996,-23.5630114597069,-1
mefloquine_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,artemether,0.05,0.25,0.00565650945343617,9.99999999999999,40.9991269857281,0.046283466588694,9.99999999999985,81.0778328634257,0,-8876.00779736451,-8877.86458261909,-8873.59306973325,-1
mefloquine_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,artemether,0.05,0.25,0.0170849720849135,9.5139952643941,0.403009768707069,0.0271632948415531,2.33885871310919,0,0,-8.75292925088525,6.19851419075772,7.25940188071456,1
mefloquine_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,artemether,0.05,0.25,0.00866580171798714,2.53678129896135,0,0.0251312663890375,2.23674677182405,2.9426763437783,0,-116.325750468932,-104.789422604177,-97.8892866264335,-1
mefloquine_artenimol_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,artenimol,0.025,0.25,1,0,100,0.0509328313265589,9.99999999999994,26.8991841683672,0,-3204.13131920301,-3204.13131920301,-3204.13131920301,-1
mefloquine_artenimol_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,artenimol,0.025,0.25,0.00250681396096138,4.47234630558789,1.07571322692545,0.0260472866470588,2.58992776165141,0,0,-9.77560219708111,1.67790194104358,5.76801665405724,1
mefloquine_artenimol_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,artenimol,0.025,0.25,0.00330101360756387,9.99999999999919,11.5980311106289,9.76625e-06,0.100000000000012,81.3716200464162,0,-89.9466217929296,-95.3243542895003,-89.6518772877626,-1
mefloquine_artesunate_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,artesunate,0.05,0.25,0.049999999999983,9.9999999999636,70.5985161884154,1,0,100,0,-109.816408654628,-109.816408654628,-109.816408654628,-1
mefloquine_artesunate_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,artesunate,0.05,0.25,0.0198314257037473,6.1104110843475,3.00248133862582,0.0353477856405862,2.66491686629812,0,0,1.28943270181604,13.210444781534,16.4610161327774,1
mefloquine_artesunate_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,artesunate,0.05,0.25,0.011151984971342,9.99999999999995,12.9823662303092,0.0327653260055162,10,22.2710275826877,0,30.460199275795,37.9328812756746,44.0842871455339,-1
mefloquine_atovaquone_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,atovaquone,0.025,0.25,0.00880130171947982,10,82.1676755458035,0.0421978392885307,9.99999999999998,25.4030781946996,0,-26.1484046186195,-27.6491201093873,-26.6118644445482,-1
mefloquine_atovaquone_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,atovaquone,0.025,0.25,0.0035547257693362,1.41388273931154,0,0.0199065147241891,2.30816127605712,0,0,-24.7315230224156,-16.3864085934295,-7.42930536281112,1
mefloquine_atovaquone_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,atovaquone,0.025,0.25,0.000741918011717677,9.99999999999998,35.7175657573999,0.0141878348864837,9.99999999999993,5.03354494247547,0,0.77185460856969,-0.410040035152178,10.0209815369433,-1
mefloquine_halofantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,halofantrine,0.025,0.125,0.000691757851910223,2.81334040617209,0,0.00954966857028752,2.13441243937337,0.386903452506071,0,0.648572094619287,8.12970504248382,14.3127028506594,1
mefloquine_halofantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,halofantrine,0.025,0.125,0.000808808180921266,2.48544738010223,0,0.00927306873442245,1.59030389081168,0,0,-5.18277072973721,1.914832223848,10.4095785291475,1
mefloquine_halofantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,halofantrine,0.025,0.125,0.0019132271390704,7.37619660347901,1.48493367193246,0.0319305773051572,9.99999999999988,0.930404284697556,0,-23.1484807877545,-9.27427605560559,-8.28184960635816,-1
mefloquine_lumefantrine_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,lumefantrine,0.05,0.25,0.0492327383996683,9.99999999999923,0,0.0334693494204349,9.99999999999998,79.7053987021055,0,-9884.76358738454,-9889.77788423735,-9888.8325228494,-1
mefloquine_lumefantrine_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,lumefantrine,0.05,0.25,0.0142684716049085,3.34484841239061,0.293259570941085,0.0251644527284471,2.12189167421329,0,0,-1.4713219602005,9.39871225758533,14.8943190529377,1
mefloquine_lumefantrine_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,lumefantrine,0.05,0.25,0.0132592252807685,9.99999999999998,15.2597825685261,0.0203262816306586,3.42986441385305,3.74779773504845,0,-97.3380888672076,-84.5928264893083,-80.9583982550718,-1
mefloquine_methyleneblue_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,methyleneblue,0.075,0.25,0.0749999999999997,9.99999999999972,41.2496333074845,0.0463450480352876,4.24986939189918,9.20388437523019,0,4.97284825006871,14.3198384946758,15.0813234897917,-1
mefloquine_methyleneblue_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,methyleneblue,0.075,0.25,0.0206640861846207,5.58232528534716,3.80250660492669,0.0281670776229801,2.25737743547009,0,0,-12.6443797543249,1.78365678708074,5.50889280571849,1
mefloquine_methyleneblue_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,methyleneblue,0.075,0.25,0.0576332078898769,9.99999999999999,0,1,0,100,0,70.680352319917,70.680352319917,70.680352319917,-1
mefloquine_nitd609_PLASMODIUM_FALCIPARUM_3D7,TestData,mefloquine,nitd609,0.01,0.25,0.00252200659273246,9.99999999543133,37.1975424090579,0.0383396283785424,1.81964726549149,19.9963616290133,0,-38.2988149606816,-37.5984533778086,-27.8521085970379,-1
mefloquine_nitd609_PLASMODIUM_FALCIPARUM_DD2,TestData,mefloquine,nitd609,0.01,0.25,0.0092706070782938,9.99999999999973,0,0.0247620837360741,2.33199232925346,0,0,-32.8090790699453,-15.7333553664601,-14.0757942268907,-1
mefloquine_nitd609_PLASMODIUM_FALCIPARUM_HB3,TestData,mefloquine,nitd609,0.01,0.25,0.00197409058550687,9.66843449026742,10.0590514806903,0.0264839507467494,4.30710536137358,0,0,-7.77379884413611,1.79072722024681,3.3666771281991,-1
methotrexate_gramicidin_PLASMODIUM_FALCIPARUM_DD2,TestData,methotrexate,gramicidin,0.01,0.5,3.69338884036593e-05,1.15924589814852,0,0.0524920921206742,3.51671486440018,3.78700145447014,0,3.2408616958966,1.78192571974097,8.91991520246959,1
methotrexate_gramicidin_PLASMODIUM_FALCIPARUM_HB3,TestData,methotrexate,gramicidin,0.01,0.5,3.33363980473263e-05,1.33677501699912,0,0.0419599548862392,4.07992411695852,4.66163157699366,0,0.920907563246415,-0.941465034097047,4.72984090621967,1
methyleneblue_artemether_PLASMODIUM_FALCIPARUM_3D7,TestData,methyleneblue,artemether,0.025,0.0375,0.00386294366899616,2.61542498411639,0,0.00455555622728316,3.31191272729173,0,0,17.6424523201956,29.8227802551141,35.3263620202236,1
methyleneblue_artemether_PLASMODIUM_FALCIPARUM_DD2,TestData,methyleneblue,artemether,0.05,0.075,0.0182162994205577,7.71975913615499,0.344324304454224,0.021576668399114,5.1344568289926,2.7389007371074,0,-7.63917684549309,5.42262397870309,6.75753144082031,1
methyleneblue_artemether_PLASMODIUM_FALCIPARUM_HB3,TestData,methyleneblue,artemether,0.05,0.075,0.0116399818030932,5.88234594519169,11.3555336626697,0.0167944734771272,9.9999999999999,19.3300676046724,0,9.25218399536197,21.1329796693949,24.2304373041681,-1
